Date,Value
06/11/1984,1244.15
05/11/1984,1229.24
02/11/1984,1216.65
01/11/1984,1217.09
31/10/1984,1207.38
30/10/1984,1217.31
29/10/1984,1201.41
26/10/1984,1204.95
25/10/1984,1211.02
24/10/1984,1216.43
23/10/1984,1213.01
22/10/1984,1217.2
19/10/1984,1225.93
18/10/1984,1225.38
17/10/1984,1195.89
16/10/1984,1197.77
15/10/1984,1202.96
12/10/1984,1190.7
11/10/1984,1183.08
10/10/1984,1177.23
09/10/1984,1175.13
08/10/1984,1177.89
05/10/1984,1182.53
04/10/1984,1187.39
03/10/1984,1182.86
02/10/1984,1191.36
01/10/1984,1198.98
28/09/1984,1206.71
27/09/1984,1216.76
26/09/1984,1212.12
25/09/1984,1207.16
24/09/1984,1205.06
21/09/1984,1201.74
20/09/1984,1216.54
19/09/1984,1213.01
18/09/1984,1226.26
17/09/1984,1237.08
14/09/1984,1237.52
13/09/1984,1228.25
12/09/1984,1200.31
11/09/1984,1197.99
10/09/1984,1202.52
07/09/1984,1207.38
06/09/1984,1218.86
05/09/1984,1209.03
04/09/1984,1212.35
31/08/1984,1224.38
30/08/1984,1223.28
29/08/1984,1226.92
28/08/1984,1232.11
27/08/1984,1227.92
24/08/1984,1236.53
23/08/1984,1232.44
22/08/1984,1231.78
21/08/1984,1239.73
20/08/1984,1216.98
17/08/1984,1211.9
16/08/1984,1209.14
15/08/1984,1198.98
14/08/1984,1214.11
13/08/1984,1220.08
10/08/1984,1218.09
09/08/1984,1224.05
08/08/1984,1196.11
07/08/1984,1204.62
06/08/1984,1202.96
03/08/1984,1202.08
02/08/1984,1166.08
01/08/1984,1134.61
31/07/1984,1115.28
30/07/1984,1109.98
27/07/1984,1114.62
26/07/1984,1107.55
25/07/1984,1096.95
24/07/1984,1086.57
23/07/1984,1096.62
20/07/1984,1101.37
19/07/1984,1102.92
18/07/1984,1111.64
17/07/1984,1122.9
16/07/1984,1116.83
13/07/1984,1109.87
12/07/1984,1104.57
11/07/1984,1108.55
10/07/1984,1126.88
09/07/1984,1134.05
06/07/1984,1122.57
05/07/1984,1124.56
03/07/1984,1134.28
02/07/1984,1130.08
29/06/1984,1132.4
28/06/1984,1126.55
27/06/1984,1116.72
26/06/1984,1122.79
25/06/1984,1130.52
22/06/1984,1131.07
21/06/1984,1127.21
20/06/1984,1131.63
19/06/1984,1115.83
18/06/1984,1109.65
15/06/1984,1086.9
14/06/1984,1097.61
13/06/1984,1110.53
12/06/1984,1110.53
11/06/1984,1115.61
08/06/1984,1131.25
07/06/1984,1132.44
06/06/1984,1133.84
05/06/1984,1124.89
04/06/1984,1131.57
01/06/1984,1124.35
31/05/1984,1104.85
30/05/1984,1102.59
29/05/1984,1101.24
25/05/1984,1107.1
24/05/1984,1103.43
23/05/1984,1113.8
22/05/1984,1116.62
21/05/1984,1125.31
18/05/1984,1133.79
17/05/1984,1142.27
16/05/1984,1153.16
15/05/1984,1150.86
14/05/1984,1151.07
11/05/1984,1157.14
10/05/1984,1167.19
09/05/1984,1165.52
08/05/1984,1176.3
07/05/1984,1166.56
04/05/1984,1165.31
03/05/1984,1181.53
02/05/1984,1186.56
01/05/1984,1183
30/04/1984,1170.75
27/04/1984,1169.07
26/04/1984,1175.25
25/04/1984,1163.53
24/04/1984,1162.9
23/04/1984,1149.5
19/04/1984,1158.08
18/04/1984,1156.51
17/04/1984,1164.57
16/04/1984,1160.28
13/04/1984,1150.13
12/04/1984,1157.14
11/04/1984,1130.97
10/04/1984,1138.3
09/04/1984,1133.9
06/04/1984,1132.22
05/04/1984,1130.55
04/04/1984,1148.56
03/04/1984,1148.76
02/04/1984,1153.16
30/03/1984,1164.89
29/03/1984,1170.75
28/03/1984,1174.62
27/03/1984,1154.31
26/03/1984,1152.95
23/03/1984,1154.84
22/03/1984,1155.88
21/03/1984,1170.85
20/03/1984,1175.77
19/03/1984,1171.38
16/03/1984,1184.36
15/03/1984,1167.4
14/03/1984,1166.04
13/03/1984,1164.78
12/03/1984,1155.36
09/03/1984,1139.76
08/03/1984,1147.09
07/03/1984,1143.63
06/03/1984,1152.53
05/03/1984,1165.2
02/03/1984,1171.48
01/03/1984,1159.44
29/02/1984,1154.63
28/02/1984,1157.14
27/02/1984,1179.96
24/02/1984,1165.1
23/02/1984,1134.63
22/02/1984,1134.21
21/02/1984,1139.34
17/02/1984,1148.87
16/02/1984,1154.94
15/02/1984,1158.71
14/02/1984,1163.84
13/02/1984,1150.13
10/02/1984,1160.7
09/02/1984,1152.74
08/02/1984,1156.3
07/02/1984,1180.49
06/02/1984,1174.31
03/02/1984,1197.03
02/02/1984,1213.88
01/02/1984,1212.31
31/01/1984,1220.58
30/01/1984,1221.52
27/01/1984,1230
26/01/1984,1229.69
25/01/1984,1231.89
24/01/1984,1242.88
23/01/1984,1244.45
20/01/1984,1259.11
19/01/1984,1266.02
18/01/1984,1269.37
17/01/1984,1271.46
16/01/1984,1267.59
13/01/1984,1270.1
12/01/1984,1279.31
11/01/1984,1277.32
10/01/1984,1278.48
09/01/1984,1286.22
06/01/1984,1286.64
05/01/1984,1282.24
04/01/1984,1269.05
03/01/1984,1252.74
30/12/1983,1258.64
29/12/1983,1260.16
28/12/1983,1263.21
27/12/1983,1263.72
23/12/1983,1250.51
22/12/1983,1253.66
21/12/1983,1254.98
20/12/1983,1241.97
19/12/1983,1244.61
16/12/1983,1242.17
15/12/1983,1236.79
14/12/1983,1246.65
13/12/1983,1255.89
12/12/1983,1261.59
09/12/1983,1260.06
08/12/1983,1261.89
07/12/1983,1273.78
06/12/1983,1269.31
05/12/1983,1270.53
02/12/1983,1265.24
01/12/1983,1275.1
30/11/1983,1276.02
29/11/1983,1287.2
28/11/1983,1269.82
25/11/1983,1277.44
23/11/1983,1275.61
22/11/1983,1275.81
21/11/1983,1268.8
18/11/1983,1251.02
17/11/1983,1254.67
16/11/1983,1251.32
15/11/1983,1247.97
14/11/1983,1254.07
11/11/1983,1250.2
10/11/1983,1235.87
09/11/1983,1232.52
08/11/1983,1214.94
07/11/1983,1214.84
04/11/1983,1218.29
03/11/1983,1227.13
02/11/1983,1237.3
01/11/1983,1229.27
31/10/1983,1225.2
28/10/1983,1223.48
27/10/1983,1242.07
26/10/1983,1243.8
25/10/1983,1252.44
24/10/1983,1248.98
21/10/1983,1248.88
20/10/1983,1251.52
19/10/1983,1246.75
18/10/1983,1250.81
17/10/1983,1268.7
14/10/1983,1263.52
13/10/1983,1261.38
12/10/1983,1259.65
11/10/1983,1265.14
10/10/1983,1284.65
07/10/1983,1272.15
06/10/1983,1268.8
05/10/1983,1250.2
04/10/1983,1236.69
03/10/1983,1231.3
30/09/1983,1233.13
29/09/1983,1240.14
28/09/1983,1241.97
27/09/1983,1247.97
26/09/1983,1260.77
23/09/1983,1255.59
22/09/1983,1257.52
21/09/1983,1243.29
20/09/1983,1249.19
19/09/1983,1233.94
16/09/1983,1225.71
15/09/1983,1215.04
14/09/1983,1229.47
13/09/1983,1224.09
12/09/1983,1229.07
09/09/1983,1239.74
08/09/1983,1246.14
07/09/1983,1244.11
06/09/1983,1238.72
02/09/1983,1215.45
01/09/1983,1206.81
31/08/1983,1216.16
30/08/1983,1196.04
29/08/1983,1194.11
26/08/1983,1192.07
25/08/1983,1185.06
24/08/1983,1184.25
23/08/1983,1192.89
22/08/1983,1203.15
19/08/1983,1194.21
18/08/1983,1192.48
17/08/1983,1206.5
16/08/1983,1190.45
15/08/1983,1193.5
12/08/1983,1182.83
11/08/1983,1174.39
10/08/1983,1175.98
09/08/1983,1168.27
08/08/1983,1163.06
05/08/1983,1183.29
04/08/1983,1183.09
03/08/1983,1197.82
02/08/1983,1188
01/08/1983,1194.21
29/07/1983,1199.22
28/07/1983,1216.35
27/07/1983,1230.47
26/07/1983,1243.69
25/07/1983,1232.87
22/07/1983,1231.17
21/07/1983,1229.37
20/07/1983,1227.86
19/07/1983,1197.12
18/07/1983,1189.9
15/07/1983,1192.31
14/07/1983,1204.33
13/07/1983,1197.82
12/07/1983,1198.52
11/07/1983,1215.54
08/07/1983,1207.23
07/07/1983,1210.44
06/07/1983,1220.65
05/07/1983,1208.53
01/07/1983,1225.26
30/06/1983,1221.96
29/06/1983,1213.84
28/06/1983,1209.23
27/06/1983,1229.47
24/06/1983,1241.69
23/06/1983,1241.79
22/06/1983,1245.69
21/06/1983,1247.4
20/06/1983,1239.18
17/06/1983,1242.19
16/06/1983,1248.3
15/06/1983,1237.28
14/06/1983,1227.26
13/06/1983,1220.55
10/06/1983,1196.11
09/06/1983,1189
08/06/1983,1185.5
07/06/1983,1194.91
06/06/1983,1214.24
03/06/1983,1213.04
02/06/1983,1211.44
01/06/1983,1202.21
31/05/1983,1199.98
27/05/1983,1216.14
26/05/1983,1223.49
25/05/1983,1229.01
24/05/1983,1219.04
23/05/1983,1200.56
20/05/1983,1190.02
19/05/1983,1191.37
18/05/1983,1203.56
17/05/1983,1205.79
16/05/1983,1202.98
13/05/1983,1218.75
12/05/1983,1214.4
11/05/1983,1219.72
10/05/1983,1229.68
09/05/1983,1228.23
06/05/1983,1232.59
05/05/1983,1219.72
04/05/1983,1212.65
03/05/1983,1208.01
02/05/1983,1204.33
29/04/1983,1226.2
28/04/1983,1219.52
27/04/1983,1208.4
26/04/1983,1209.46
25/04/1983,1187.21
22/04/1983,1196.3
21/04/1983,1188.27
20/04/1983,1191.47
19/04/1983,1174.54
18/04/1983,1183.24
15/04/1983,1171.34
14/04/1983,1165.25
13/04/1983,1156.64
12/04/1983,1145.32
11/04/1983,1141.83
08/04/1983,1124.71
07/04/1983,1117.65
06/04/1983,1113.49
05/04/1983,1120.16
04/04/1983,1127.61
31/03/1983,1130.03
30/03/1983,1143.29
29/03/1983,1131.19
28/03/1983,1133.32
25/03/1983,1140.09
24/03/1983,1145.9
23/03/1983,1140.87
22/03/1983,1122.97
21/03/1983,1125.29
18/03/1983,1117.74
17/03/1983,1116.97
16/03/1983,1116
15/03/1983,1124.52
14/03/1983,1114.45
11/03/1983,1117.74
10/03/1983,1120.94
09/03/1983,1132.64
08/03/1983,1119.78
07/03/1983,1141.74
04/03/1983,1140.96
03/03/1983,1138.06
02/03/1983,1135.06
01/03/1983,1130.71
28/02/1983,1112.62
25/02/1983,1120.94
24/02/1983,1121.81
23/02/1983,1096.94
22/02/1983,1080.4
18/02/1983,1092.82
17/02/1983,1088.91
16/02/1983,1087.43
15/02/1983,1093.1
14/02/1983,1097.1
11/02/1983,1086.5
10/02/1983,1087.75
09/02/1983,1067.42
08/02/1983,1075.33
07/02/1983,1087.1
04/02/1983,1077.91
03/02/1983,1064.66
02/02/1983,1062.64
01/02/1983,1059.79
31/01/1983,1075.7
28/01/1983,1064.75
27/01/1983,1063.65
26/01/1983,1037.99
25/01/1983,1042.03
24/01/1983,1030.17
21/01/1983,1052.98
20/01/1983,1070.82
19/01/1983,1068.06
18/01/1983,1079.65
17/01/1983,1084.81
14/01/1983,1080.85
13/01/1983,1073.95
12/01/1983,1083.61
11/01/1983,1083.79
10/01/1983,1092.35
07/01/1983,1076.07
06/01/1983,1070.92
05/01/1983,1044.89
04/01/1983,1046.08
03/01/1983,1027.04
31/12/1982,1046.54
30/12/1982,1047.37
29/12/1982,1059.6
28/12/1982,1058.87
27/12/1982,1070.55
23/12/1982,1045.07
22/12/1982,1035.04
21/12/1982,1030.26
20/12/1982,1004.51
17/12/1982,1011.5
16/12/1982,990.25
15/12/1982,992.64
14/12/1982,1009.38
13/12/1982,1024.28
10/12/1982,1018.76
09/12/1982,1027.96
08/12/1982,1047.09
07/12/1982,1056.94
06/12/1982,1055.65
03/12/1982,1031.36
02/12/1982,1033.11
01/12/1982,1031.09
30/11/1982,1039.28
29/11/1982,1002.85
26/11/1982,1007.36
24/11/1982,1000
23/11/1982,990.99
22/11/1982,1000
19/11/1982,1021.25
18/11/1982,1032.1
17/11/1982,1027.5
16/11/1982,1008
15/11/1982,1021.43
12/11/1982,1039.92
11/11/1982,1054.73
10/11/1982,1044.52
09/11/1982,1060.25
08/11/1982,1037.44
05/11/1982,1051.78
04/11/1982,1050.22
03/11/1982,1065.49
02/11/1982,1022.08
01/11/1982,1005.7
29/10/1982,991.72
28/10/1982,990.99
27/10/1982,1006.35
26/10/1982,1006.07
25/10/1982,995.13
22/10/1982,1031.46
21/10/1982,1036.98
20/10/1982,1034.12
19/10/1982,1013.8
18/10/1982,1019.22
15/10/1982,993.1
14/10/1982,996.87
13/10/1982,1015.18
12/10/1982,1003.68
11/10/1982,1012.79
08/10/1982,986.85
07/10/1982,965.97
06/10/1982,944.26
05/10/1982,907.19
04/10/1982,903.61
01/10/1982,907.74
30/09/1982,896.25
29/09/1982,906.27
28/09/1982,919.33
27/09/1982,920.9
24/09/1982,919.52
23/09/1982,925.77
22/09/1982,927.61
21/09/1982,934.79
20/09/1982,916.3
17/09/1982,916.94
16/09/1982,927.8
15/09/1982,930.46
14/09/1982,923.01
13/09/1982,918.69
10/09/1982,906.82
09/09/1982,912.53
08/09/1982,915.75
07/09/1982,914.28
03/09/1982,925.13
02/09/1982,909.4
01/09/1982,895.05
31/08/1982,901.31
30/08/1982,893.3
27/08/1982,883.47
26/08/1982,892.41
25/08/1982,884.89
24/08/1982,874.9
23/08/1982,891.17
20/08/1982,869.29
19/08/1982,838.57
18/08/1982,829.43
17/08/1982,831.24
16/08/1982,792.43
13/08/1982,788.05
12/08/1982,776.92
11/08/1982,777.21
10/08/1982,779.3
09/08/1982,780.35
06/08/1982,784.34
05/08/1982,795.85
04/08/1982,803.46
03/08/1982,816.4
02/08/1982,822.11
30/07/1982,808.6
29/07/1982,812.21
28/07/1982,811.83
27/07/1982,822.77
26/07/1982,825.44
23/07/1982,830.57
22/07/1982,832
21/07/1982,832.19
20/07/1982,833.43
19/07/1982,826.1
16/07/1982,828.67
15/07/1982,827.34
14/07/1982,828.39
13/07/1982,824.2
12/07/1982,824.87
09/07/1982,814.12
08/07/1982,804.98
07/07/1982,799.66
06/07/1982,798.9
02/07/1982,796.99
01/07/1982,803.27
30/06/1982,811.93
29/06/1982,812.21
28/06/1982,811.93
25/06/1982,803.08
24/06/1982,810.41
23/06/1982,813.17
22/06/1982,799.66
21/06/1982,789.95
18/06/1982,788.62
17/06/1982,791.48
16/06/1982,796.9
15/06/1982,801.27
14/06/1982,801.85
11/06/1982,809.74
10/06/1982,798.71
09/06/1982,795.57
08/06/1982,802.23
07/06/1982,804.03
04/06/1982,804.98
03/06/1982,816.5
02/06/1982,816.88
01/06/1982,814.97
28/05/1982,819.54
27/05/1982,824.96
26/05/1982,828.77
25/05/1982,834.57
24/05/1982,836.38
21/05/1982,835.9
20/05/1982,832.48
19/05/1982,835.9
18/05/1982,840.85
17/05/1982,845.32
14/05/1982,857.78
13/05/1982,859.11
12/05/1982,865.77
11/05/1982,865.87
10/05/1982,860.92
07/05/1982,869.2
06/05/1982,863.2
05/05/1982,854.45
04/05/1982,854.45
03/05/1982,849.03
30/04/1982,848.36
29/04/1982,844.94
28/04/1982,852.64
27/04/1982,857.5
26/04/1982,865.58
23/04/1982,862.16
22/04/1982,853.12
21/04/1982,843.42
20/04/1982,840.56
19/04/1982,846.08
16/04/1982,843.42
15/04/1982,839.61
14/04/1982,838.09
13/04/1982,841.04
12/04/1982,841.32
08/04/1982,842.94
07/04/1982,836.85
06/04/1982,839.33
05/04/1982,835.33
02/04/1982,838.57
01/04/1982,833.24
31/03/1982,822.77
30/03/1982,824.49
29/03/1982,823.82
26/03/1982,817.92
25/03/1982,827.63
24/03/1982,823.34
23/03/1982,826.67
22/03/1982,819.54
19/03/1982,805.65
18/03/1982,805.27
17/03/1982,795.85
16/03/1982,798.33
15/03/1982,800.99
12/03/1982,797.37
11/03/1982,805.56
10/03/1982,804.89
09/03/1982,803.84
08/03/1982,795.47
05/03/1982,807.36
04/03/1982,807.55
03/03/1982,815.16
02/03/1982,825.82
01/03/1982,828.39
26/02/1982,824.39
25/02/1982,825.82
24/02/1982,826.77
23/02/1982,812.98
22/02/1982,811.26
19/02/1982,824.3
18/02/1982,828.96
17/02/1982,827.63
16/02/1982,831.34
12/02/1982,833.81
11/02/1982,834.67
10/02/1982,836.66
09/02/1982,830.57
08/02/1982,833.43
05/02/1982,851.03
04/02/1982,847.03
03/02/1982,845.03
02/02/1982,852.55
01/02/1982,851.69
29/01/1982,871.1
28/01/1982,864.25
27/01/1982,842.66
26/01/1982,841.51
25/01/1982,842.75
22/01/1982,845.03
21/01/1982,848.27
20/01/1982,845.89
19/01/1982,847.41
18/01/1982,855.12
15/01/1982,847.6
14/01/1982,842.28
13/01/1982,838.95
12/01/1982,847.7
11/01/1982,850.46
08/01/1982,866.53
07/01/1982,861.78
06/01/1982,861.02
05/01/1982,865.3
04/01/1982,882.52
31/12/1981,875
30/12/1981,873.1
29/12/1981,868.25
28/12/1981,870.34
24/12/1981,873.38
23/12/1981,869.67
22/12/1981,871.96
21/12/1981,873.1
18/12/1981,875.76
17/12/1981,870.53
16/12/1981,868.72
15/12/1981,875.95
14/12/1981,871.48
11/12/1981,886.51
10/12/1981,892.03
09/12/1981,888.22
08/12/1981,881.75
07/12/1981,886.99
04/12/1981,892.69
03/12/1981,883.85
02/12/1981,882.61
01/12/1981,890.22
30/11/1981,888.98
27/11/1981,885.94
25/11/1981,878.14
24/11/1981,870.24
23/11/1981,851.79
20/11/1981,852.93
19/11/1981,844.75
18/11/1981,844.08
17/11/1981,850.17
16/11/1981,845.03
13/11/1981,855.88
12/11/1981,860.54
11/11/1981,857.12
10/11/1981,853.98
09/11/1981,855.21
06/11/1981,852.45
05/11/1981,859.11
04/11/1981,866.82
03/11/1981,868.72
02/11/1981,866.82
30/10/1981,852.55
29/10/1981,832.95
28/10/1981,837.61
27/10/1981,838.38
26/10/1981,830.96
23/10/1981,837.99
22/10/1981,848.27
21/10/1981,851.03
20/10/1981,851.88
19/10/1981,847.13
16/10/1981,851.69
15/10/1981,856.26
14/10/1981,850.65
13/10/1981,865.58
12/10/1981,869.48
09/10/1981,873
08/10/1981,878.14
07/10/1981,868.72
06/10/1981,856.26
05/10/1981,859.87
02/10/1981,860.73
01/10/1981,852.26
30/09/1981,849.98
29/09/1981,847.89
28/09/1981,842.56
25/09/1981,824.01
24/09/1981,835.14
23/09/1981,840.94
22/09/1981,845.7
21/09/1981,846.56
18/09/1981,836.19
17/09/1981,840.09
16/09/1981,851.6
15/09/1981,858.35
14/09/1981,866.15
11/09/1981,872.81
10/09/1981,862.44
09/09/1981,853.88
08/09/1981,851.12
04/09/1981,861.68
03/09/1981,867.01
02/09/1981,884.23
01/09/1981,882.71
31/08/1981,881.47
28/08/1981,892.22
27/08/1981,889.08
26/08/1981,899.26
25/08/1981,901.83
24/08/1981,900.11
21/08/1981,920.57
20/08/1981,928.37
19/08/1981,926.46
18/08/1981,924.37
17/08/1981,926.75
14/08/1981,936.93
13/08/1981,944.35
12/08/1981,945.21
11/08/1981,949.3
10/08/1981,943.68
07/08/1981,942.54
06/08/1981,952.91
05/08/1981,953.58
04/08/1981,945.97
03/08/1981,946.25
31/07/1981,952.34
30/07/1981,945.11
29/07/1981,937.4
28/07/1981,939.4
27/07/1981,945.87
24/07/1981,936.74
23/07/1981,928.56
22/07/1981,924.66
21/07/1981,934.46
20/07/1981,940.54
17/07/1981,958.9
16/07/1981,955.48
15/07/1981,954.15
14/07/1981,948.25
13/07/1981,954.34
10/07/1981,955.67
09/07/1981,959
08/07/1981,953.48
07/07/1981,954.15
06/07/1981,949.3
02/07/1981,959.19
01/07/1981,967.66
30/06/1981,976.88
29/06/1981,984.59
26/06/1981,992.87
25/06/1981,996.77
24/06/1981,999.33
23/06/1981,1006.66
22/06/1981,994.2
19/06/1981,996.19
18/06/1981,995.15
17/06/1981,1006.56
16/06/1981,1003.33
15/06/1981,1011.99
12/06/1981,1006.28
11/06/1981,1007.42
10/06/1981,993.88
09/06/1981,994.44
08/06/1981,995.64
05/06/1981,993.79
04/06/1981,986.74
03/06/1981,989.71
02/06/1981,987.48
01/06/1981,997.96
29/05/1981,991.75
28/05/1981,994.25
27/05/1981,993.14
26/05/1981,983.96
22/05/1981,971.72
21/05/1981,976.59
20/05/1981,976.86
19/05/1981,980.01
18/05/1981,985.77
15/05/1981,985.95
14/05/1981,973.07
13/05/1981,967.76
12/05/1981,970.82
11/05/1981,963.44
08/05/1981,976.4
07/05/1981,978.39
06/05/1981,973.34
05/05/1981,972.44
04/05/1981,979.11
01/05/1981,995.59
30/04/1981,997.75
29/04/1981,1004.32
28/04/1981,1016.93
27/04/1981,1024.05
24/04/1981,1020.35
23/04/1981,1010.27
22/04/1981,1007.02
21/04/1981,1005.94
20/04/1981,1015.94
16/04/1981,1005.58
15/04/1981,1001.71
14/04/1981,989.1
13/04/1981,993.16
10/04/1981,1000.27
09/04/1981,998.83
08/04/1981,993.43
07/04/1981,992.89
06/04/1981,994.24
03/04/1981,1007.11
02/04/1981,1009.01
01/04/1981,1014.14
31/03/1981,1003.87
30/03/1981,992.16
27/03/1981,994.78
26/03/1981,1005.76
25/03/1981,1015.22
24/03/1981,996.13
23/03/1981,1004.23
20/03/1981,992.8
19/03/1981,986.58
18/03/1981,994.06
17/03/1981,992.53
16/03/1981,1002.79
13/03/1981,985.77
12/03/1981,989.82
11/03/1981,967.67
10/03/1981,972.66
09/03/1981,976.42
06/03/1981,964.62
05/03/1981,964.62
04/03/1981,971.44
03/03/1981,966.02
02/03/1981,977.99
27/02/1981,974.58
26/02/1981,966.81
25/02/1981,954.4
24/02/1981,946.1
23/02/1981,945.23
20/02/1981,936.09
19/02/1981,933.36
18/02/1981,947.1
17/02/1981,939.68
13/02/1981,931.57
12/02/1981,936.6
11/02/1981,942.49
10/02/1981,948.63
09/02/1981,947.18
06/02/1981,952.3
05/02/1981,946.76
04/02/1981,941.98
03/02/1981,941.38
02/02/1981,932.25
30/01/1981,947.27
29/01/1981,948.89
28/01/1981,942.58
27/01/1981,949.49
26/01/1981,938.91
23/01/1981,940.19
22/01/1981,940.44
21/01/1981,946.25
20/01/1981,950.68
19/01/1981,970.99
16/01/1981,973.29
15/01/1981,969.97
14/01/1981,966.47
13/01/1981,965.1
12/01/1981,968.77
09/01/1981,968.69
08/01/1981,965.7
07/01/1981,980.89
06/01/1981,1004.69
05/01/1981,992.66
02/01/1981,972.78
31/12/1980,963.99
30/12/1980,962.03
29/12/1980,960.58
26/12/1980,966.38
24/12/1980,963.05
23/12/1980,958.28
22/12/1980,958.79
19/12/1980,937.2
18/12/1980,930.2
17/12/1980,928.5
16/12/1980,918.09
15/12/1980,911.6
12/12/1980,917.15
11/12/1980,908.45
10/12/1980,916.21
09/12/1980,934.04
08/12/1980,933.7
05/12/1980,956.23
04/12/1980,970.48
03/12/1980,972.27
02/12/1980,974.4
01/12/1980,969.45
28/11/1980,993.34
26/11/1980,989.68
25/11/1980,982.68
24/11/1980,978.75
21/11/1980,989.93
20/11/1980,1000.17
19/11/1980,991.04
18/11/1980,997.95
17/11/1980,986.26
14/11/1980,986.35
13/11/1980,982.42
12/11/1980,964.93
11/11/1980,944.03
10/11/1980,933.79
07/11/1980,932.42
06/11/1980,935.41
05/11/1980,953.16
03/11/1980,937.2
31/10/1980,924.49
30/10/1980,917.75
29/10/1980,929.18
28/10/1980,932.59
27/10/1980,931.74
24/10/1980,943.6
23/10/1980,939.51
22/10/1980,955.12
21/10/1980,954.44
20/10/1980,960.84
17/10/1980,956.14
16/10/1980,958.7
15/10/1980,972.44
14/10/1980,962.2
13/10/1980,959.9
10/10/1980,950.68
09/10/1980,958.96
08/10/1980,963.99
07/10/1980,960.67
06/10/1980,965.7
03/10/1980,950.68
02/10/1980,942.24
01/10/1980,939.42
30/09/1980,932.42
29/09/1980,921.93
26/09/1980,940.1
25/09/1980,955.97
24/09/1980,964.76
23/09/1980,962.03
22/09/1980,974.57
19/09/1980,963.74
18/09/1980,956.48
17/09/1980,961.26
16/09/1980,945.9
15/09/1980,937.63
12/09/1980,936.52
11/09/1980,941.3
10/09/1980,938.48
09/09/1980,934.73
08/09/1980,928.58
05/09/1980,940.96
04/09/1980,948.81
03/09/1980,953.16
02/09/1980,940.78
29/08/1980,932.59
28/08/1980,930.38
27/08/1980,943.09
26/08/1980,953.41
25/08/1980,956.23
22/08/1980,958.19
21/08/1980,955.03
20/08/1980,945.31
19/08/1980,939.85
18/08/1980,948.63
15/08/1980,966.72
14/08/1980,962.63
13/08/1980,949.23
12/08/1980,952.39
11/08/1980,964.08
08/08/1980,954.69
07/08/1980,950.94
06/08/1980,938.23
05/08/1980,929.78
04/08/1980,931.06
01/08/1980,931.48
31/07/1980,935.32
30/07/1980,936.18
29/07/1980,931.91
28/07/1980,925.43
25/07/1980,918.09
24/07/1980,926.11
23/07/1980,928.58
22/07/1980,927.3
21/07/1980,928.67
18/07/1980,923.98
17/07/1980,915.1
16/07/1980,904.44
15/07/1980,901.54
14/07/1980,905.55
11/07/1980,887.13
10/07/1980,885.92
09/07/1980,897.27
08/07/1980,897.35
07/07/1980,898.21
03/07/1980,888.91
02/07/1980,876.02
01/07/1980,872.27
30/06/1980,867.92
27/06/1980,881.83
26/06/1980,883.45
25/06/1980,887.54
24/06/1980,877.3
23/06/1980,873.81
20/06/1980,869.71
19/06/1980,870.9
18/06/1980,881.91
17/06/1980,879.27
16/06/1980,877.73
13/06/1980,876.37
12/06/1980,872.61
11/06/1980,872.7
10/06/1980,863.99
09/06/1980,860.67
06/06/1980,861.52
05/06/1980,858.7
04/06/1980,858.02
03/06/1980,843.77
02/06/1980,847.35
30/05/1980,850.85
29/05/1980,846.25
28/05/1980,860.32
27/05/1980,857.76
